0.289	0.445	0.562	0.897
0.288	0.445	0.563	0.999
0.288	0.446	0.559	0.999
0.289	0.445	0.559	0.901
0.288	0.427	0.560	0.999
0.288	0.402	0.562	0.999
0.289	0.439	0.558	0.999
0.288	0.445	0.558	0.899
0.288	0.442	0.559	0.999
0.288	0.442	0.559	0.999
0.288	0.445	0.558	0.999
0.288	0.446	0.558	0.999
0.289	0.441	0.560	0.999
0.288	0.442	0.562	0.999
0.289	0.427	0.564	0.999
0.290	0.403	0.564	0.999
0.291	0.438	0.562	0.999
0.286	0.445	0.562	0.999
0.284	0.477	0.561	0.892
0.288	0.446	0.562	0.999
0.287	0.445	0.562	0.999
0.290	0.431	0.563	0.999
0.291	0.403	0.563	0.999
0.290	0.434	0.563	0.999
0.289	0.442	0.563	0.999
0.289	0.423	0.560	0.999
0.289	0.398	0.558	0.999
0.289	0.399	0.558	0.999
0.288	0.402	0.558	0.903
0.289	0.399	0.560	0.999
0.289	0.398	0.559	0.999
0.289	0.429	0.558	0.999
0.288	0.438	0.558	0.999
0.289	0.441	0.559	0.999
0.289	0.441	0.557	0.999
0.287	0.461	0.555	0.999
0.287	0.468	0.557	0.904
0.288	0.446	0.559	0.905
0.288	0.406	0.559	0.900
0.288	0.390	0.559	0.902
0.288	0.388	0.558	0.903
0.288	0.308	0.558	0.999
0.288	0.304	0.558	0.999
0.289	0.327	0.559	0.999
0.288	0.329	0.560	0.999
0.289	0.294	0.562	0.999
0.284	0.292	0.563	0.999
0.286	0.293	0.560	0.999
0.288	0.293	0.559	0.999
0.288	0.286	0.560	0.999
0.288	0.286	0.563	0.999
0.289	0.283	0.562	0.999
0.289	0.282	0.563	0.999
0.288	0.282	0.561	0.999
0.288	0.279	0.563	0.907
0.288	0.285	0.562	0.999
0.288	0.285	0.563	0.999
0.289	0.401	0.562	0.999
0.290	0.445	0.562	0.908
0.289	0.433	0.564	0.999
0.289	0.431	0.563	0.999
0.289	0.438	0.562	0.999
0.288	0.439	0.562	0.999
0.288	0.300	0.562	0.999
0.288	0.294	0.563	0.999
0.289	0.296	0.561	0.999
0.288	0.296	0.559	0.999
0.288	0.299	0.558	0.999
0.288	0.300	0.558	0.999
0.288	0.304	0.562	0.999
0.288	0.304	0.563	0.999
0.288	0.304	0.562	0.999
0.288	0.472	0.563	0.911
0.288	0.305	0.561	0.999
0.287	0.303	0.560	0.999
0.288	0.398	0.561	0.911
0.289	0.426	0.563	0.999
0.289	0.409	0.560	0.999
0.289	0.398	0.559	0.911
0.288	0.423	0.558	0.999
0.289	0.427	0.558	0.999
0.289	0.440	0.558	0.999
0.288	0.441	0.558	0.999
0.290	0.508	0.559	0.912
0.289	0.604	0.558	0.912
0.288	0.604	0.558	0.999
0.288	0.604	0.558	0.999
0.288	0.574	0.562	0.912
0.288	0.519	0.563	0.999
0.288	0.512	0.563	0.999
0.288	0.661	0.562	0.999
0.288	0.634	0.561	0.999
0.289	0.571	0.562	0.913
0.288	0.546	0.560	0.915
0.288	0.501	0.559	0.999
0.289	0.481	0.559	0.999
0.289	0.453	0.558	0.999
0.288	0.452	0.558	0.999
0.288	0.453	0.559	0.999
0.288	0.452	0.559	0.999
0.288	0.608	0.559	0.999
0.289	0.602	0.558	0.999
0.289	0.819	0.558	0.999
0.288	0.836	0.558	0.999
0.288	0.921	0.558	0.999
0.289	0.928	0.559	0.999
0.289	0.933	0.562	0.999
0.289	0.931	0.564	0.999
0.289	0.933	0.563	0.999
0.289	0.931	0.563	0.999
0.289	0.933	0.563	0.999
0.289	0.894	0.563	0.914
0.289	0.802	0.560	0.999
0.288	0.788	0.559	0.999
0.288	0.899	0.562	0.999
0.288	0.908	0.561	0.999
0.288	0.829	0.562	0.999
0.288	0.817	0.560	0.999
0.288	0.921	0.558	0.999
0.288	0.900	0.563	0.999
0.288	0.801	0.563	0.999
0.288	0.789	0.561	0.999
0.288	0.922	0.559	0.999
0.289	0.901	0.558	0.999
0.288	0.812	0.558	0.999
0.289	0.774	0.558	0.999
0.289	0.708	0.559	0.917
0.288	0.680	0.558	0.999
0.288	0.619	0.559	0.999
0.289	0.594	0.562	0.999
0.288	0.543	0.563	0.999
0.289	0.519	0.561	0.999
0.289	0.477	0.562	0.999
0.288	0.472	0.563	0.999
0.288	0.655	0.563	0.999
0.289	0.653	0.562	0.999
0.288	0.856	0.563	0.917
0.289	0.834	0.561	0.999
0.289	0.754	0.559	0.999
0.289	0.720	0.559	0.999
0.289	0.659	0.559	0.999
0.288	0.633	0.558	0.999
0.288	0.574	0.558	0.999
0.288	0.546	0.559	0.999
0.288	0.493	0.559	0.919
0.289	0.472	0.558	0.919
0.289	0.449	0.558	0.919
0.289	0.450	0.559	0.999
0.289	0.609	0.559	0.999
0.289	0.609	0.559	0.999
0.287	0.931	0.557	0.911
0.287	0.933	0.558	0.999
0.290	0.901	0.560	0.999
0.290	0.806	0.559	0.999
0.289	0.764	0.558	0.999
0.289	0.683	0.558	0.999
0.289	0.292	0.559	0.999
0.289	0.276	0.559	0.999
0.288	0.268	0.561	0.921
0.288	0.268	0.563	0.999
0.289	0.264	0.562	0.999
0.288	0.263	0.562	0.999
0.288	0.264	0.560	0.999
0.288	0.264	0.559	0.999
0.289	0.260	0.558	0.999
0.289	0.260	0.558	0.917
0.292	0.260	0.558	0.999
0.288	0.261	0.559	0.999
0.289	0.263	0.558	0.999
0.289	0.263	0.558	0.999
0.289	0.269	0.558	0.999
0.289	0.271	0.558	0.999
0.289	0.260	0.558	0.999
0.290	0.261	0.558	0.999
0.290	0.260	0.558	0.999
0.288	0.261	0.558	0.999
0.289	0.259	0.558	0.999
0.290	0.260	0.558	0.999
0.290	0.261	0.559	0.999
0.290	0.260	0.559	0.999
0.290	0.260	0.563	0.999
0.289	0.259	0.563	0.926
0.289	0.267	0.561	0.999
0.288	0.268	0.559	0.926
0.290	0.397	0.558	0.999
0.290	0.427	0.557	0.999
0.289	0.276	0.558	0.999
0.287	0.274	0.559	0.999
0.289	0.364	0.559	0.999
0.289	0.391	0.559	0.999
0.288	0.392	0.558	0.999
0.289	0.562	0.558	0.999
0.288	0.546	0.559	0.999
0.288	0.493	0.559	0.999
0.288	0.451	0.559	0.875
0.287	0.431	0.559	0.999
0.288	0.451	0.558	0.999
0.290	0.453	0.559	0.999
0.290	0.452	0.558	0.913
0.289	0.452	0.558	0.913
0.288	0.528	0.558	0.999
0.289	0.549	0.562	0.999
0.289	0.548	0.563	0.999
0.289	0.773	0.561	0.914
0.288	0.792	0.562	0.915
0.289	0.900	0.562	0.999
0.289	0.913	0.563	0.999
0.289	0.929	0.563	0.999
0.289	0.899	0.563	0.999
0.289	0.818	0.323	0.999
0.288	0.787	0.309	0.999
0.289	0.764	0.309	0.999
0.288	0.757	0.308	0.999
0.288	0.689	0.305	0.999
0.288	0.660	0.304	0.916
0.289	0.597	0.304	0.999
0.290	0.574	0.304	0.999
0.288	0.521	0.304	0.917
0.288	0.515	0.305	0.999
0.289	0.728	0.308	0.999
0.289	0.724	0.309	0.917
0.289	0.649	0.307	0.999
0.289	0.641	0.308	0.999
0.288	0.834	0.304	0.999
0.287	0.850	0.304	0.999
0.288	0.921	0.311	0.917
0.288	0.928	0.312	0.999
0.289	0.933	0.301	0.999
0.289	0.931	0.302	0.999
0.289	0.933	0.300	0.999
0.288	0.932	0.301	0.999
0.288	0.933	0.301	0.999
0.288	0.931	0.302	0.999
0.289	0.933	0.300	0.999
0.288	0.931	0.301	0.999
0.289	0.933	0.307	0.999
0.289	0.932	0.308	0.999
0.288	0.933	0.314	0.999
0.288	0.932	0.316	0.999
0.288	0.933	0.301	0.999
0.288	0.922	0.301	0.919
0.289	0.887	0.304	0.999
0.288	0.891	0.304	0.999
0.288	0.855	0.311	0.999
0.288	0.840	0.312	0.999
0.288	0.753	0.308	0.999
0.288	0.740	0.308	0.999
0.289	0.906	0.314	0.999
0.289	0.904	0.316	0.999
0.288	0.907	0.316	0.999
0.290	0.918	0.316	0.999
0.289	0.931	0.304	0.999
0.288	0.895	0.304	0.999
0.288	0.797	0.304	0.999
0.288	0.785	0.305	0.999
0.289	0.915	0.308	0.999
0.289	0.929	0.308	0.999
0.290	0.933	0.404	0.999
0.289	0.932	0.562	0.999
0.289	0.933	0.318	0.999
0.289	0.932	0.308	0.999
0.289	0.933	0.434	0.999
0.289	0.923	0.557	0.999
0.289	0.912	0.558	0.923
0.288	0.897	0.561	0.999
0.289	0.810	0.563	0.999
0.289	0.776	0.563	0.920
0.289	0.707	0.562	0.999
0.288	0.679	0.562	0.999
0.290	0.614	0.562	0.999
0.288	0.592	0.563	0.999
0.289	0.538	0.560	0.999
0.290	0.515	0.559	0.999
0.288	0.472	0.563	0.999
0.288	0.454	0.563	0.999
0.289	0.450	0.562	0.999
0.290	0.469	0.562	0.999
0.289	0.474	0.562	0.999
0.290	0.486	0.562	0.999
0.290	0.488	0.560	0.999
0.290	0.476	0.559	0.999
0.289	0.471	0.561	0.999
0.289	0.472	0.563	0.999
0.289	0.623	0.562	0.999
0.288	0.615	0.562	0.999
0.289	0.819	0.561	0.999
0.289	0.837	0.562	0.999
0.288	0.897	0.560	0.926
0.288	0.896	0.558	0.999
0.288	0.861	0.558	0.999
0.289	0.871	0.558	0.999
0.289	0.909	0.560	0.999
0.288	0.918	0.562	0.999
0.288	0.932	0.561	0.999
0.288	0.931	0.562	0.999
0.288	0.932	0.561	0.999
0.288	0.931	0.559	0.999
0.290	0.932	0.560	0.999
0.290	0.931	0.559	0.999
0.290	0.933	0.561	0.999
0.290	0.908	0.562	0.999
0.289	0.824	0.562	0.999
0.288	0.812	0.560	0.999
0.287	0.740	0.561	0.999
0.288	0.733	0.563	0.999
0.289	0.908	0.561	0.999
0.289	0.925	0.559	0.929
0.289	0.933	0.558	0.929
0.288	0.931	0.558	0.999
0.291	0.933	0.562	0.999
0.288	0.890	0.564	0.999
0.289	0.796	0.561	0.999
0.290	0.759	0.559	0.999
0.288	0.686	0.562	0.999
0.288	0.660	0.563	0.999
0.289	0.603	0.561	0.999
0.289	0.582	0.560	0.999
0.290	0.526	0.561	0.999
0.289	0.503	0.563	0.999
0.290	0.459	0.561	0.999
0.289	0.456	0.559	0.999
0.288	0.457	0.560	0.999
0.288	0.457	0.561	0.999
0.288	0.621	0.562	0.999
0.289	0.616	0.562	0.999
0.289	0.799	0.558	0.999
0.288	0.816	0.559	0.999
0.289	0.903	0.558	0.999
0.289	0.897	0.559	0.999
0.289	0.858	0.558	0.999
0.289	0.836	0.558	0.999
0.290	0.744	0.559	0.999
0.289	0.730	0.558	0.999
0.289	0.888	0.557	0.999
0.288	0.902	0.558	0.934
0.289	0.930	0.559	0.934
0.290	0.930	0.560	0.999
0.289	0.933	0.562	0.999
0.289	0.932	0.562	0.999
0.288	0.933	0.561	0.999
0.288	0.932	0.560	0.999
0.287	0.929	0.559	0.999
0.287	0.905	0.562	0.999
0.288	0.809	0.563	0.999
0.288	0.772	0.562	0.999
0.288	0.697	0.563	0.938
0.289	0.448	0.562	0.999
0.290	0.448	0.561	0.999
0.289	0.449	0.562	0.999
0.288	0.450	0.562	0.999
0.288	0.618	0.562	0.935
0.288	0.617	0.563	0.999
0.288	0.822	0.563	0.999
0.290	0.836	0.561	0.999
0.291	0.909	0.563	0.933
0.288	0.897	0.562	0.937
0.288	0.893	0.562	0.999
0.289	0.878	0.560	0.937
0.288	0.798	0.558	0.999
0.289	0.768	0.562	0.999
0.290	0.695	0.563	0.999
0.289	0.667	0.561	0.999
0.289	0.608	0.559	0.929
0.288	0.584	0.559	0.999
0.288	0.529	0.559	0.999
0.289	0.523	0.559	0.999
0.289	0.778	0.559	0.939
0.288	0.772	0.562	0.942
0.288	0.703	0.562	0.999
0.289	0.679	0.561	0.999
0.289	0.621	0.561	0.999
0.289	0.621	0.557	0.999
0.288	0.511	0.558	0.919
0.289	0.444	0.558	0.999
0.288	0.442	0.557	0.999
0.288	0.443	0.556	0.999
0.287	0.441	0.559	0.999
0.287	0.442	0.559	0.999
0.288	0.445	0.558	0.922
0.288	0.445	0.558	0.999
0.291	0.442	0.558	0.999
0.288	0.442	0.559	0.999
0.289	0.442	0.560	0.999
0.289	0.442	0.563	0.999
0.289	0.445	0.560	0.999
0.288	0.446	0.558	0.999
0.291	0.447	0.562	0.999
0.290	0.578	0.563	0.916
0.289	0.576	0.562	0.922
0.288	0.757	0.563	0.999
0.289	0.762	0.563	0.999
0.288	0.691	0.563	0.999
0.290	0.681	0.563	0.999
0.289	0.867	0.563	0.999
0.289	0.882	0.559	0.926
0.288	0.926	0.558	0.999
0.289	0.914	0.558	0.999
0.288	0.910	0.562	0.999
0.288	0.922	0.564	0.999
0.288	0.877	0.563	0.999
0.288	0.859	0.560	0.923
0.288	0.781	0.558	0.999
0.289	0.764	0.562	0.927
0.289	0.702	0.564	0.999
0.289	0.696	0.560	0.999
0.289	0.880	0.558	0.999
0.288	0.888	0.559	0.999
0.288	0.847	0.559	0.999
0.290	0.837	0.558	0.925
0.288	0.827	0.558	0.999
0.289	0.833	0.561	0.924
0.289	0.763	0.563	0.999
0.289	0.736	0.562	0.999
0.288	0.672	0.560	0.999
0.288	0.647	0.558	0.999
0.288	0.587	0.559	0.999
0.288	0.573	0.559	0.999
0.289	0.535	0.559	0.999
0.291	0.553	0.561	0.999
0.288	0.606	0.563	0.999
0.289	0.585	0.559	0.926
0.288	0.526	0.558	0.926
0.289	0.547	0.558	0.926
0.290	0.608	0.558	0.999
0.289	0.601	0.562	0.999
0.288	0.554	0.563	0.999
0.288	0.542	0.561	0.999
0.288	0.494	0.562	0.999
0.289	0.476	0.562	0.999
0.289	0.471	0.563	0.999
0.288	0.472	0.560	0.999
0.288	0.644	0.559	0.999
0.288	0.634	0.561	0.999
0.289	0.606	0.563	0.999
0.288	0.605	0.562	0.999
0.288	0.605	0.562	0.927
0.289	0.604	0.562	0.930
0.289	0.604	0.563	0.999
0.288	0.604	0.562	0.999
0.288	0.604	0.563	0.999
0.289	0.604	0.561	0.999
0.288	0.821	0.562	0.999
0.288	0.809	0.561	0.999
0.288	0.722	0.563	0.929
0.288	0.690	0.564	0.999
0.288	0.629	0.563	0.999
0.288	0.602	0.561	0.999
0.288	0.546	0.559	0.999
0.288	0.523	0.559	0.999
0.288	0.475	0.558	0.932
0.290	0.453	0.558	0.999
0.285	0.443	0.559	0.999
0.286	0.534	0.559	0.999
0.288	0.606	0.560	0.999
0.288	0.604	0.562	0.930
0.287	0.797	0.562	0.999
0.289	0.784	0.564	0.999
0.285	0.716	0.564	0.999
0.286	0.684	0.563	0.999
0.286	0.621	0.563	0.999
0.286	0.595	0.561	0.999
0.286	0.546	0.559	0.999
0.286	0.524	0.562	0.999
0.286	0.475	0.562	0.999
0.287	0.472	0.562	0.999
0.284	0.653	0.562	0.933
0.287	0.649	0.562	0.934
0.286	0.810	0.562	0.999
0.286	0.793	0.561	0.999
0.286	0.722	0.563	0.999
0.288	0.709	0.563	0.999
0.286	0.890	0.562	0.999
0.285	0.906	0.560	0.999
0.285	0.930	0.559	0.999
0.284	0.927	0.559	0.999
0.288	0.892	0.559	0.999
0.289	0.877	0.558	0.936
0.284	0.792	0.558	0.936
0.286	0.761	0.560	0.999
0.286	0.697	0.563	0.999
0.286	0.673	0.563	0.999
0.289	0.605	0.562	0.999
0.289	0.596	0.562	0.999
0.285	0.817	0.563	0.999
0.286	0.804	0.560	0.937
0.289	0.722	0.558	0.999
0.289	0.686	0.561	0.999
0.288	0.619	0.563	0.999
0.288	0.588	0.563	0.999
0.288	0.539	0.562	0.999
0.289	0.518	0.561	0.999
0.289	0.474	0.560	0.999
0.287	0.469	0.557	0.999
0.287	0.469	0.557	0.999
0.288	0.469	0.557	0.939
0.288	0.614	0.558	0.999
0.289	0.594	0.562	0.999
0.289	0.540	0.563	0.999
0.289	0.517	0.561	0.937
0.288	0.476	0.562	0.999
0.288	0.472	0.561	0.999
0.289	0.634	0.560	0.999
0.289	0.629	0.559	0.939
0.288	0.844	0.558	0.999
0.288	0.859	0.559	0.999
0.288	0.914	0.558	0.941
0.288	0.927	0.558	0.999
0.288	0.932	0.559	0.999
0.288	0.895	0.559	0.999
0.288	0.816	0.562	0.999
0.288	0.779	0.560	0.999
